Timestamp              RA (HHMMSS)  DEC (DDMMSS)  Distance (km)
2020-12-02 21:30:00    004751       074453        83790892.690
2020-12-02 21:40:00    004752       074456        83800033.940
2020-12-02 21:50:00    004752       074459        83809175.658
2020-12-02 22:00:00    004753       074501        83818317.843
2020-12-02 22:10:00    004754       074504        83827460.495
2020-12-02 22:20:00    004754       074507        83836603.615
2020-12-02 22:30:00    004755       074509        83845747.202
2020-12-02 22:40:00    004755       074512        83854891.257
2020-12-02 22:50:00    004756       074515        83864035.779
2020-12-02 23:00:00    004757       074517        83873180.769
2020-12-02 23:10:00    004757       074520        83882326.226
2020-12-02 23:20:00    004758       074523        83891472.150
2020-12-02 23:30:00    004758       074525        83900618.541
2020-12-02 23:40:00    004759       074528        83909765.400
2020-12-02 23:50:00    004760       074531        83918912.725
2020-12-03 00:00:00    004800       074533        83928060.518
2020-12-03 00:10:00    004801       074536        83937208.778
2020-12-03 00:20:00    004801       074539        83946357.506
2020-12-03 00:30:00    004802       074541        83955506.700
2020-12-03 00:40:00    004803       074544        83964656.361
2020-12-03 00:50:00    004803       074547        83973806.490
2020-12-03 01:00:00    004804       074549        83982957.085
2020-12-03 01:10:00    004804       074552        83992108.147
2020-12-03 01:20:00    004805       074555        84001259.676
2020-12-03 01:30:00    004806       074557        84010411.672
2020-12-03 01:40:00    004806       074600        84019564.135
2020-12-03 01:50:00    004807       074603        84028717.065
2020-12-03 02:00:00    004807       074605        84037870.462
2020-12-03 02:10:00    004808       074608        84047024.325
2020-12-03 02:20:00    004809       074611        84056178.655
2020-12-03 02:30:00    004809       074613        84065333.452
2020-12-03 02:40:00    004810       074616        84074488.715
2020-12-03 02:50:00    004810       074619        84083644.445
2020-12-03 03:00:00    004811       074622        84092800.642
2020-12-03 03:10:00    004812       074624        84101957.305
2020-12-03 03:20:00    004812       074627        84111114.435
2020-12-03 03:30:00    004813       074630        84120272.032
2020-12-03 03:40:00    004813       074632        84129430.095
2020-12-03 03:50:00    004814       074635        84138588.624
2020-12-03 04:00:00    004815       074638        84147747.620
2020-12-03 04:10:00    004815       074640        84156907.082
2020-12-03 04:20:00    004816       074643        84166067.011
2020-12-03 04:30:00    004817       074646        84175227.405
2020-12-03 04:40:00    004817       074648        84184388.267
2020-12-03 04:50:00    004818       074651        84193549.594
2020-12-03 05:00:00    004818       074654        84202711.388
2020-12-03 05:10:00    004819       074656        84211873.648
2020-12-03 05:20:00    004820       074659        84221036.374
2020-12-03 05:30:00    004820       074702        84230199.567
2020-12-03 05:40:00    004821       074704        84239363.225
2020-12-03 05:50:00    004821       074707        84248527.350
2020-12-03 06:00:00    004822       074710        84257691.940
2020-12-03 06:10:00    004823       074712        84266856.997
2020-12-03 06:20:00    004823       074715        84276022.520
2020-12-03 06:30:00    004824       074718        84285188.509
2020-12-03 06:40:00    004824       074720        84294354.963
2020-12-03 06:50:00    004825       074723        84303521.884
2020-12-03 07:00:00    004826       074726        84312689.270
2020-12-03 07:10:00    004826       074728        84321857.123
2020-12-03 07:20:00    004827       074731        84331025.441
2020-12-03 07:30:00    004827       074734        84340194.225
2020-12-03 07:40:00    004828       074737        84349363.474
2020-12-03 07:50:00    004829       074739        84358533.190
2020-12-03 08:00:00    004829       074742        84367703.371
2020-12-03 08:10:00    004830       074745        84376874.018
2020-12-03 08:20:00    004830       074747        84386045.130
2020-12-03 08:30:00    004831       074750        84395216.709
2020-12-03 08:40:00    004832       074753        84404388.752
2020-12-03 08:50:00    004832       074755        84413561.261
2020-12-03 09:00:00    004833       074758        84422734.236
2020-12-03 09:10:00    004833       074801        84431907.677
2020-12-03 09:20:00    004834       074803        84441081.582
2020-12-03 09:30:00    004835       074806        84450255.953
2020-12-03 09:40:00    004835       074809        84459430.790
2020-12-03 09:50:00    004836       074811        84468606.092
2020-12-03 10:00:00    004837       074814        84477781.859
2020-12-03 10:10:00    004837       074817        84486958.092
2020-12-03 10:20:00    004838       074820        84496134.790
2020-12-03 10:30:00    004838       074822        84505311.953
2020-12-03 10:40:00    004839       074825        84514489.581
2020-12-03 10:50:00    004840       074828        84523667.675
2020-12-03 11:00:00    004840       074830        84532846.234
2020-12-03 11:10:00    004841       074833        84542025.258
2020-12-03 11:20:00    004841       074836        84551204.747
2020-12-03 11:30:00    004842       074838        84560384.701
2020-12-03 11:40:00    004843       074841        84569565.120
2020-12-03 11:50:00    004843       074844        84578746.004
2020-12-03 12:00:00    004844       074846        84587927.353
2020-12-03 12:10:00    004844       074849        84597109.167
2020-12-03 12:20:00    004845       074852        84606291.446
2020-12-03 12:30:00    004846       074855        84615474.190
2020-12-03 12:40:00    004846       074857        84624657.398
2020-12-03 12:50:00    004847       074860        84633841.072
2020-12-03 13:00:00    004847       074903        84643025.210
2020-12-03 13:10:00    004848       074905        84652209.813
2020-12-03 13:20:00    004849       074908        84661394.881
2020-12-03 13:30:00    004849       074911        84670580.414
2020-12-03 13:40:00    004850       074913        84679766.411
2020-12-03 13:50:00    004850       074916        84688952.873
2020-12-03 14:00:00    004851       074919        84698139.799
2020-12-03 14:10:00    004852       074922        84707327.190
2020-12-03 14:20:00    004852       074924        84716515.046
2020-12-03 14:30:00    004853       074927        84725703.366
2020-12-03 14:40:00    004854       074930        84734892.151
2020-12-03 14:50:00    004854       074932        84744081.400
2020-12-03 15:00:00    004855       074935        84753271.113
2020-12-03 15:10:00    004855       074938        84762461.291
2020-12-03 15:20:00    004856       074940        84771651.934
2020-12-03 15:30:00    004857       074943        84780843.040
2020-12-03 15:40:00    004857       074946        84790034.611
2020-12-03 15:50:00    004858       074949        84799226.647
2020-12-03 16:00:00    004858       074951        84808419.146
2020-12-03 16:10:00    004859       074954        84817612.110
2020-12-03 16:20:00    004860       074957        84826805.538
2020-12-03 16:30:00    004900       074959        84835999.430
2020-12-03 16:40:00    004901       075002        84845193.786
2020-12-03 16:50:00    004901       075005        84854388.607
2020-12-03 17:00:00    004902       075008        84863583.891
2020-12-03 17:10:00    004903       075010        84872779.640
2020-12-03 17:20:00    004903       075013        84881975.852
2020-12-03 17:30:00    004904       075016        84891172.528
2020-12-03 17:40:00    004904       075018        84900369.669
2020-12-03 17:50:00    004905       075021        84909567.273
2020-12-03 18:00:00    004906       075024        84918765.341
2020-12-03 18:10:00    004906       075026        84927963.874
2020-12-03 18:20:00    004907       075029        84937162.869
2020-12-03 18:30:00    004908       075032        84946362.329
2020-12-03 18:40:00    004908       075035        84955562.253
2020-12-03 18:50:00    004909       075037        84964762.640
2020-12-03 19:00:00    004909       075040        84973963.491
2020-12-03 19:10:00    004910       075043        84983164.805
2020-12-03 19:20:00    004911       075045        84992366.584
2020-12-03 19:30:00    004911       075048        85001568.826
2020-12-03 19:40:00    004912       075051        85010771.531
2020-12-03 19:50:00    004912       075054        85019974.700
2020-12-03 20:00:00    004913       075056        85029178.333
2020-12-03 20:10:00    004914       075059        85038382.429
2020-12-03 20:20:00    004914       075102        85047586.988
2020-12-03 20:30:00    004915       075104        85056792.011
2020-12-03 20:40:00    004915       075107        85065997.498
2020-12-03 20:50:00    004916       075110        85075203.447
2020-12-03 21:00:00    004917       075113        85084409.860
2020-12-03 21:10:00    004917       075115        85093616.737
2020-12-03 21:20:00    004918       075118        85102824.076
2020-12-03 21:30:00    004919       075121        85112031.879
2020-12-03 21:40:00    004919       075123        85121240.146
2020-12-03 21:50:00    004920       075126        85130448.875
2020-12-03 22:00:00    004920       075129        85139658.067
2020-12-03 22:10:00    004921       075132        85148867.723
2020-12-03 22:20:00    004922       075134        85158077.842
2020-12-03 22:30:00    004922       075137        85167288.424
2020-12-03 22:40:00    004923       075140        85176499.469
2020-12-03 22:50:00    004923       075142        85185710.977
2020-12-03 23:00:00    004924       075145        85194922.947
2020-12-03 23:10:00    004925       075148        85204135.381
2020-12-03 23:20:00    004925       075151        85213348.278
2020-12-03 23:30:00    004926       075153        85222561.638
